user_id,place_id,rating,name_user,name_places
1478,848,5,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
326,848,4,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1479,848,4,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1480,848,3,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1481,848,4,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1482,848,5,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1483,848,5,Children's Art Museum of Nepal (CAM Nepal),Children's Art Museum of Nepal (CAM Nepal)
1484,2080,5,Khaling Bhumethan2 (चोप्रा),Khaling Bhumethan2 (chaoparaa)
1485,2080,5,Khaling Bhumethan2 (चोप्रा),Khaling Bhumethan2 (chaoparaa)
1486,2080,5,Khaling Bhumethan2 (चोप्रा),Khaling Bhumethan2 (chaoparaa)
1487,2080,5,Khaling Bhumethan2 (चोप्रा),Khaling Bhumethan2 (chaoparaa)
1488,2080,5,Khaling Bhumethan2 (चोप्रा),Khaling Bhumethan2 (chaoparaa)
1506,738,5,Calvary Blessing Church-Achham,Calvary Blessing Church-Achham
1507,3370,5,Ramaroshan Patal,Ramaroshan Patal
1508,3370,5,Ramaroshan Patal,Ramaroshan Patal
1509,3370,5,Ramaroshan Patal,Ramaroshan Patal
1510,3370,5,Ramaroshan Patal,Ramaroshan Patal
1511,3370,4,Ramaroshan Patal,Ramaroshan Patal
1512,3370,5,Ramaroshan Patal,Ramaroshan Patal
1513,3370,5,Ramaroshan Patal,Ramaroshan Patal
1514,3370,4,Ramaroshan Patal,Ramaroshan Patal
1528,1272,5,G Art Gallery,G Art Gallery
1529,1272,5,G Art Gallery,G Art Gallery
1530,1272,5,G Art Gallery,G Art Gallery
1531,1272,5,G Art Gallery,G Art Gallery
1532,1272,5,G Art Gallery,G Art Gallery
1533,1272,5,G Art Gallery,G Art Gallery
1534,1272,5,G Art Gallery,G Art Gallery
1535,1272,5,G Art Gallery,G Art Gallery
1536,3369,5,Ramaroshan Lake,Ramaroshan Lake
1537,3369,5,Ramaroshan Lake,Ramaroshan Lake
1538,3369,5,Ramaroshan Lake,Ramaroshan Lake
1539,3369,5,Ramaroshan Lake,Ramaroshan Lake
1540,3369,4,Ramaroshan Lake,Ramaroshan Lake
1541,3369,5,Ramaroshan Lake,Ramaroshan Lake
1542,3369,5,Ramaroshan Lake,Ramaroshan Lake
1543,3369,5,Ramaroshan Lake,Ramaroshan Lake
1578,1004,4,Deurali Arghakhanchi,Deurali Arghakhanchi
95,1004,5,Deurali Arghakhanchi,Deurali Arghakhanchi
1579,1004,3,Deurali Arghakhanchi,Deurali Arghakhanchi
1580,1004,5,Deurali Arghakhanchi,Deurali Arghakhanchi
1581,1004,5,Deurali Arghakhanchi,Deurali Arghakhanchi
1582,1004,3,Deurali Arghakhanchi,Deurali Arghakhanchi
1583,1004,5,Deurali Arghakhanchi,Deurali Arghakhanchi
1584,1004,4,Deurali Arghakhanchi,Deurali Arghakhanchi
1600,2848,3,Nepal christian baglung church,Nepal Christian Revival Church binai tribeni dhungetadidhungetadi)
1601,2848,5,Nepal christian baglung church,Nepal Christian Revival Church binai tribeni dhungetadidhungetadi)
597,2544,4,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1602,2544,4,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
598,2544,4,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1603,2544,4,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1604,2544,5,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1605,2544,5,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1606,2544,5,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1607,2544,5,Manilal Smriti Viewpoint,Manilal Smriti Viewpoint
1608,67,5,Abdul Rahman Masjid ram rekha Baglung,Abdul Rahman Masjid ram rekha Baglung
1609,67,5,Abdul Rahman Masjid ram rekha Baglung,Abdul Rahman Masjid ram rekha Baglung
1610,67,4,Abdul Rahman Masjid ram rekha Baglung,Abdul Rahman Masjid ram rekha Baglung
1611,67,5,Abdul Rahman Masjid ram rekha Baglung,Abdul Rahman Masjid ram rekha Baglung
1618,523,5,Bhakunde Fish Market,Bhakunde Fish Market
1619,523,4,Bhakunde Fish Market,Bhakunde Fish Market
1620,323,5,Baitadi khakardhar,Baitadi khakardhar
1621,316,5,Bairatpur Mosque,Bairatpur Mosque
1622,316,5,Bairatpur Mosque,Bairatpur Mosque
1623,316,5,Bairatpur Mosque,Bairatpur Mosque
1624,316,5,Bairatpur Mosque,Bairatpur Mosque
1625,316,4,Bairatpur Mosque,Bairatpur Mosque
1626,316,3,Bairatpur Mosque,Bairatpur Mosque
1627,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1628,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1629,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1630,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1631,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1632,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1633,1257,5,Friends Aquatics Nepal,Friends Aquatics Nepal
1634,1257,3,Friends Aquatics Nepal,Friends Aquatics Nepal
1635,3195,5,"Pipalkot,Baitadi","Pipalkot,Baitadi"
1636,3195,5,"Pipalkot,Baitadi","Pipalkot,Baitadi"
1645,606,5,Bhundole Ground,Bhundole Ground
1646,606,5,Bhundole Ground,Bhundole Ground
1647,606,5,Bhundole Ground,Bhundole Ground
1648,606,5,Bhundole Ground,Bhundole Ground
29,606,5,Bhundole Ground,Bhundole Ground
212,606,5,Bhundole Ground,Bhundole Ground
108,606,5,Bhundole Ground,Bhundole Ground
565,606,4,Bhundole Ground,Bhundole Ground
1649,514,1,Bhaktapur Aquarium,Bhaktapur Aquarium
1650,514,4,Bhaktapur Aquarium,Bhaktapur Aquarium
1651,514,5,Bhaktapur Aquarium,Bhaktapur Aquarium
1652,514,1,Bhaktapur Aquarium,Bhaktapur Aquarium
1653,514,4,Bhaktapur Aquarium,Bhaktapur Aquarium
1654,514,4,Bhaktapur Aquarium,Bhaktapur Aquarium
1655,514,4,Bhaktapur Aquarium,Bhaktapur Aquarium
1656,514,4,Bhaktapur Aquarium,Bhaktapur Aquarium
1657,2607,5,Masta temple Bhandari gaun bhatekhola Bajhang,Masta temple Bhandari gaun bhatekhola Bajhang
1658,2607,5,Masta temple Bhandari gaun bhatekhola Bajhang,Masta temple Bhandari gaun bhatekhola Bajhang
1659,2607,5,Masta temple Bhandari gaun bhatekhola Bajhang,Masta temple Bhandari gaun bhatekhola Bajhang
1660,586,5,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1661,586,5,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1662,586,4,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1663,586,4,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1664,586,5,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1665,586,3,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1666,586,4,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
1667,586,4,Bhopur Darbar (Bhopur Palace),Bhopur Darbar (Bhopur Palace)
310,2308,5,"Lokhada, Khaptad-channa Bajhang","Lokhada, Khaptad-channa Bajhang"
1668,4435,4,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),Vajra Fulbari Nagar Udhyan (Dikulpuja Park)
1669,4435,3,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),Vajra Fulbari Nagar Udhyan (Dikulpuja Park)
329,4435,5,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),Vajra Fulbari Nagar Udhyan (Dikulpuja Park)
1670,4435,5,Vajra Fulbari Nagar Udhyan (Dikulpuja Park),Vajra Fulbari Nagar Udhyan (Dikulpuja Park)
1671,2982,5,Nuri Jama Masjid Nabin,Nuri Jama Masjid Nabin
1671,2982,5,Nuri Jama Masjid Nabin,Nuri Jama Masjid Nabin
1672,4351,5,"Tribeni patan, Bajura",Tribeni patan Kalikot
1673,4351,5,"Tribeni patan, Bajura",Tribeni patan Kalikot
1674,4351,5,"Tribeni patan, Bajura",Tribeni patan Kalikot
1675,4351,1,"Tribeni patan, Bajura",Tribeni patan Kalikot
1676,1803,4,Jarayotar Statue,Jarayotar Statue
1677,1803,5,Jarayotar Statue,Jarayotar Statue
1678,1803,5,Jarayotar Statue,Jarayotar Statue
1679,1803,5,Jarayotar Statue,Jarayotar Statue
1680,1803,1,Jarayotar Statue,Jarayotar Statue
1681,1803,3,Jarayotar Statue,Jarayotar Statue
1682,1803,5,Jarayotar Statue,Jarayotar Statue
1683,1803,5,Jarayotar Statue,Jarayotar Statue
1684,2105,5,Khopra Trek Nepal,Khopra Trek Nepal
1693,4479,1,Wonderland Water Park,Wonderland Water Park
1694,4479,3,Wonderland Water Park,Wonderland Water Park
5,4479,3,Wonderland Water Park,Wonderland Water Park
1695,4479,5,Wonderland Water Park,Wonderland Water Park
1696,4479,5,Wonderland Water Park,Wonderland Water Park
1697,4479,4,Wonderland Water Park,Wonderland Water Park
1698,4479,3,Wonderland Water Park,Wonderland Water Park
1699,4479,5,Wonderland Water Park,Wonderland Water Park
1700,352,5,"Balidan AG Church, Sikta",Balidan AG Church Ghorahi Dang
1701,352,5,"Balidan AG Church, Sikta",Balidan AG Church Ghorahi Dang
1702,352,5,"Balidan AG Church, Sikta",Balidan AG Church Ghorahi Dang
1703,352,5,"Balidan AG Church, Sikta",Balidan AG Church Ghorahi Dang
1704,352,5,"Balidan AG Church, Sikta",Balidan AG Church Ghorahi Dang
1705,1512,5,HASHMATI MASJID UP MAHA NAGAR PALIKA 5 NEPALGUNJ BANKE NEPAL,HASHMATI MASJID UP MAHA NAGAR PALIKA 5 NEPALGUNJ BANKE NEPAL
1706,2589,5,Masjid bilal gorakh chaura bardiya,Masjid Bilal Ra.
5,4215,4,"Tharu Cultural Museum, Bardiya National Park, Thakurdwara",Tharu Cultural Center
1707,737,5,"Cage of the Tiger, Bardiya National Park","Cage of the Tiger, Bardiya National Park"
1708,737,5,"Cage of the Tiger, Bardiya National Park","Cage of the Tiger, Bardiya National Park"
1709,737,5,"Cage of the Tiger, Bardiya National Park","Cage of the Tiger, Bardiya National Park"
5,128,3,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1710,128,3,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1711,128,5,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1712,128,1,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1713,128,5,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1714,128,5,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1715,128,5,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1716,128,4,"Ambassa, Entry Point of Bardiya National Park","Ambassa, Entry Point of Bardiya National Park"
1717,823,5,Chautari Community Church (Reformed),Chautari Community Church (Reformed)
1727,519,5,Bhaktapur Trekking Store,Bhaktapur Trekking Store
445,4185,5,Temke dada,Temke dada
1735,4185,5,Temke dada,Temke dada
1736,4185,5,Temke dada,Temke dada
1737,4185,5,Temke dada,Temke dada
1738,4185,5,Temke dada,Temke dada
1739,4185,5,Temke dada,Temke dada
1740,4185,5,Temke dada,Temke dada
1741,4185,5,Temke dada,Temke dada
931,32,5,AQUA CLOSET,AQUA CLOSET
1742,32,5,AQUA CLOSET,AQUA CLOSET
1743,32,5,AQUA CLOSET,AQUA CLOSET
1744,32,3,AQUA CLOSET,AQUA CLOSET
1745,32,5,AQUA CLOSET,AQUA CLOSET
1746,32,4,AQUA CLOSET,AQUA CLOSET
1747,32,5,AQUA CLOSET,AQUA CLOSET
1748,32,5,AQUA CLOSET,AQUA CLOSET
1749,579,5,Bhojpur bajar,Bhojpur bajar
1750,579,3,Bhojpur bajar,Bhojpur bajar
1751,579,3,Bhojpur bajar,Bhojpur bajar
1752,579,3,Bhojpur bajar,Bhojpur bajar
1753,579,3,Bhojpur bajar,Bhojpur bajar
1754,579,5,Bhojpur bajar,Bhojpur bajar
1755,579,5,Bhojpur bajar,Bhojpur bajar
1756,579,4,Bhojpur bajar,Bhojpur bajar
1757,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1758,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1759,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1760,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1761,752,4,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1676,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1762,752,4,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1763,752,5,"Chakhewa, Bhojpur","Chakhewa, Bhojpur"
1375,1779,4,James World Fun Park,James World Fun Park
1764,1779,4,James World Fun Park,James World Fun Park
1765,1779,3,James World Fun Park,James World Fun Park
1766,1779,5,James World Fun Park,James World Fun Park
1767,1779,2,James World Fun Park,James World Fun Park
1768,1779,4,James World Fun Park,James World Fun Park
1769,1779,4,James World Fun Park,James World Fun Park
1770,1779,4,James World Fun Park,James World Fun Park
1771,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1772,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1773,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1774,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1775,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1776,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1777,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1778,2479,5,Makki Jame Masjid مسجد,Makki Jame Masjid مسجد
1785,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1786,864,4,Chitwan National Park (Sauraha),Chitwan National Park
1787,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1788,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1789,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1790,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1779,864,5,Chitwan National Park (Sauraha),Chitwan National Park
1791,864,4,Chitwan National Park (Sauraha),Chitwan National Park
1792,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1793,2845,3,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1794,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1795,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1796,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1797,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1798,2845,1,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1799,2845,5,Nepal Aquarium & Decoration House,Nepal Aquarium & Decoration House
1805,4226,4,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1806,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1807,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1808,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1809,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1810,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1811,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1812,4226,5,The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours),The Chitwan Jungle Guides(Crazy Tiger's Trek & Tours)
1813,3621,4,SanoGadi Picnic Spot,SanoGadi Picnic Spot
734,3621,5,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1814,3621,5,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1815,3621,3,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1816,3621,4,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1817,3621,3,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1818,3621,5,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1819,3621,3,SanoGadi Picnic Spot,SanoGadi Picnic Spot
1827,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1828,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1829,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1830,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1831,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1514,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1832,125,1,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1833,125,5,"Amaragadhi Park, Dadeldhura","Amaragadhi Park, Dadeldhura"
1834,1161,4,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1835,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1836,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1837,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1838,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1839,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1840,1161,5,Dream World Amusement Pvt. Ltd.,Dream World Amusement Pvt. Ltd.
1705,1281,5,GHAUSIA JAMA MASJID Bhimdatta Nagar Palika 4 Street (Gali) No (1) MahindraNagar Dist. KanchanPur SudurPashchim ( Nepal ),GHAUSIA JAMA MASJID Bhimdatta Nagar Palika 4th Street (Gali) No (1) MahindraNagar Dist. KanchanPur SudurPashchim ( Nepal )
1841,2443,4,Mahendranagar museum,Mahendranagar Park
1842,2443,3,Mahendranagar museum,Mahendranagar Park
1843,2443,3,Mahendranagar museum,Mahendranagar Park
1844,2443,5,Mahendranagar museum,Mahendranagar Park
1845,2443,3,Mahendranagar museum,Mahendranagar Park
1846,2443,4,Mahendranagar museum,Mahendranagar Park
1847,2443,4,Mahendranagar museum,Mahendranagar Park
1848,2443,4,Mahendranagar museum,Mahendranagar Park
1849,561,3,Bhimdatta Panta Statue,Bhimdatta Panta Statue
1850,425,4,Barhakune Park,Barhakune Park
1851,425,5,Barhakune Park,Barhakune Park
1852,425,5,Barhakune Park,Barhakune Park
1853,425,5,Barhakune Park,Barhakune Park
1854,425,4,Barhakune Park,Barhakune Park
1855,425,5,Barhakune Park,Barhakune Park
1856,425,5,Barhakune Park,Barhakune Park
1857,425,4,Barhakune Park,Barhakune Park
1858,352,4,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1859,352,5,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1860,352,5,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1861,352,5,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1862,352,1,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1863,352,5,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1864,352,5,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1865,352,3,Balidan AG Church Ghorahi Dang,Balidan AG Church Ghorahi Dang
1866,3677,5,Sawarikot View Point,Sawarikot View Point
1850,3677,4,Sawarikot View Point,Sawarikot View Point
1867,3677,5,Sawarikot View Point,Sawarikot View Point
1868,3677,5,Sawarikot View Point,Sawarikot View Point
1869,3677,5,Sawarikot View Point,Sawarikot View Point
1851,3677,5,Sawarikot View Point,Sawarikot View Point
1870,3677,4,Sawarikot View Point,Sawarikot View Point
1871,3677,5,Sawarikot View Point,Sawarikot View Point
1872,112,4,Al salfiya zama mosque,Al salfiya zama mosque
5,112,3,Al salfiya zama mosque,Al salfiya zama mosque
1873,112,5,Al salfiya zama mosque,Al salfiya zama mosque
1865,112,4,Al salfiya zama mosque,Al salfiya zama mosque
740,112,5,Al salfiya zama mosque,Al salfiya zama mosque
1874,112,5,Al salfiya zama mosque,Al salfiya zama mosque
557,112,4,Al salfiya zama mosque,Al salfiya zama mosque
1875,112,4,Al salfiya zama mosque,Al salfiya zama mosque
1876,3222,5,Poshan Arts,Poshan Arts
1877,3222,5,Poshan Arts,Poshan Arts
1878,3222,5,Poshan Arts,Poshan Arts
1879,3222,5,Poshan Arts,Poshan Arts
1880,3222,4,Poshan Arts,Poshan Arts
1881,3702,3,Shahid Netralal Chowk,Shahid Netralal Chowk
1882,3702,5,Shahid Netralal Chowk,Shahid Netralal Chowk
1883,3702,5,Shahid Netralal Chowk,Shahid Netralal Chowk
1884,3702,5,Shahid Netralal Chowk,Shahid Netralal Chowk
1885,3702,1,Shahid Netralal Chowk,Shahid Netralal Chowk
1886,3702,5,Shahid Netralal Chowk,Shahid Netralal Chowk
1887,3702,5,Shahid Netralal Chowk,Shahid Netralal Chowk
1888,3702,1,Shahid Netralal Chowk,Shahid Netralal Chowk
1889,3954,5,Sisne Khola Picnic Spot,Sisne Khola Picnic Spot
1894,1066,1,Dhanushadham Church,Dhanushadham Botanical Garden
1895,1066,1,Dhanushadham Church,Dhanushadham Botanical Garden
1896,1066,3,Dhanushadham Church,Dhanushadham Botanical Garden
1285,1066,5,Dhanushadham Church,Dhanushadham Botanical Garden
1897,1066,4,Dhanushadham Church,Dhanushadham Botanical Garden
1898,1066,4,Dhanushadham Church,Dhanushadham Botanical Garden
1899,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1900,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1901,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1902,1062,4,Dhanusha Dham To Way,Dhanusha Dham
1903,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1904,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1905,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1906,1062,5,Dhanusha Dham To Way,Dhanusha Dham
1914,1791,5,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1915,1791,4,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
85,1791,4,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1916,1791,4,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1917,1791,4,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1918,1791,5,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1919,1791,5,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1920,1791,5,Janaki Mandir Historical Museum And Janaki Animation,Janaki Mandir
1921,1794,3,Janakpur aquarium house,Janakpur aquarium house
1922,1794,5,Janakpur aquarium house,Janakpur aquarium house
1923,1794,5,Janakpur aquarium house,Janakpur aquarium house
1924,1794,5,Janakpur aquarium house,Janakpur aquarium house
1925,1794,5,Janakpur aquarium house,Janakpur aquarium house
1926,1794,1,Janakpur aquarium house,Janakpur aquarium house
1927,1794,4,Janakpur aquarium house,Janakpur aquarium house
1928,1794,2,Janakpur aquarium house,Janakpur aquarium house
1929,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1930,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1931,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1932,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1933,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1934,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1935,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
1936,4039,5,Sunaina Mithila Art Gallery,Sunaina Mithila Art Gallery
85,2128,5,King Janak Monument,King Janak Monument
1943,2128,4,King Janak Monument,King Janak Monument
1944,2128,5,King Janak Monument,King Janak Monument
598,2128,5,King Janak Monument,King Janak Monument
1945,2128,5,King Janak Monument,King Janak Monument
1946,2128,5,King Janak Monument,King Janak Monument
1947,2128,2,King Janak Monument,King Janak Monument
1948,2128,5,King Janak Monument,King Janak Monument
1956,765,4,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
874,765,5,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1957,765,4,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1958,765,5,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1959,765,5,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1800,765,4,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1960,765,1,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1961,765,5,Champuja Greenery Park/Children Park,Champuja Greenery Park/Children Park
1968,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
1969,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
1970,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
191,1274,3,G.Sagar Aquarium,G.Sagar Aquarium
1971,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
576,1274,4,G.Sagar Aquarium,G.Sagar Aquarium
1972,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
1973,1274,5,G.Sagar Aquarium,G.Sagar Aquarium
1974,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1975,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1976,1147,3,Dolpo Art Gallery,Dolpo Art Gallery
1977,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1978,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1979,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1980,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1981,1147,5,Dolpo Art Gallery,Dolpo Art Gallery
1982,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1983,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
611,2091,4,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1984,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1907,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1985,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1986,2091,1,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1987,2091,5,Kharidhunga Picnic Sport,Kharidhunga Picnic Sport
1988,2735,5,NIM Dolpa Himalayan Church,NIM Dolpa Himalayan Church
1989,2358,5,Maafi Temple,Maafi Temple
1990,570,3,Bhimsen Thapa Park,"Bhimsen Thapa Borlang Smriti Park, Borlang, Bhimsenthapa Rural Municipality, Gorkha"
