id,name,address,latitude,longitude,rating,second_word,types
,Raniwash Darbar,"V4Q7+PV7, सिम्रौनगढ 44400, नेपाल",26.8892986,85.1146741,4.4,सिम्रौनगढ 44400,", church"
,Jame Masjid,"V4PJ+X56, Unnamed Road, सिम्रौनगढ 44400, नेपाल",26.8874168,85.1303835,5.0,Unnamed Road,", mosque"
,कंकाली मन्दिर,"V4PJ+WQ4, सिम्रौनगढ 44400, नेपाल",26.8872763,85.1319057,4.5,सिम्रौनगढ 44400,", hindu_temple"
,Believers Eastern Church mallikpur raghopur vaishali,"H834+Q8J, Rampur Road, Mallikpur, Chauradano, Bihar 844508, भारत",26.8473958,85.0103032,5.0,Rampur Road,", church"
,पचरौता,"पचरौता, नेपाल",26.8873852,85.0714328,,नेपाल,", tourist_attraction"
,Jamme Masjid Pakadiya Chikani,"V3F5+2Q8, पकडिया चिकनी 44400, नेपाल",26.8725405,85.0594381,4.7,पकडिया चिकनी 44400,", mosque"
,Pachagachiya Temple,"V2RX+HM6, हर्दिया 44400, नेपाल",26.8914388,85.0491441,3.7,हर्दिया 44400,", hindu_temple"
,Bichli Pokhara (Yadav Tolla) Bankatwa,"R3P7+574, बिहार, भारत",26.8353994,85.0631908,5.0,बिहार,", hike"
,Sunil.Sah.Triveni,"2W8H+42H, फेटा 44400, नेपाल",27.0153069,84.9276249,4.2,फेटा 44400,", park"
,Bethel Community Church,"33RF+G4W, हरैया 44400, नेपाल",27.0913465,85.0728454,5.0,हरैया 44400,", church"
,Pheta Masjid,"2W2X+4G7, फेटा 44400, नेपाल",27.0002864,84.9487884,4.5,फेटा 44400,", mosque"
,Ashokbatika Cemetery,"2V9F+34H, वीरगञ्ज 44300, नेपाल",27.01773,84.8729058,0.0,वीरगञ्ज 44300,", museum"
,प्रभु शिव मन्दिर [एचएम],"2X22+VFH, फेटा 44400, नेपाल",27.0021052,84.9512073,4.3,फेटा 44400,", hindu_temple"
,Bishrampur Park,"XVRW+73W, विश्रामपुर 44400, नेपाल",26.9907397,84.8952017,0.0,विश्रामपुर 44400,", park"
,Koinonia Church,"2V2G+VH2, वीरगञ्ज 44300, नेपाल",27.0021282,84.8764976,4.1,वीरगञ्ज 44300,", church"
,विश्रामपुर,"विश्रामपुर, नेपाल",26.9841212,84.890664,,नेपाल,", tourist_attraction"
,Full Baari Garden jhabaraha,"5WFH+XPF, Unnamed Road, बेलवा पर्सौनी 44300, नेपाल",27.1749384,84.9292939,0.0,Unnamed Road,", tourist_attraction"
,विश्रामपुर,"विश्रामपुर, नेपाल",26.98409,84.8906505,,नेपाल,", tourist_attraction"
,Bishrampur jama masjid khudiyatola,"XVJM+6GW, विश्रामपुर, नेपाल",26.9806045,84.8838321,5.0,विश्रामपुर,", mosque"
,Itumbaha Museum,"P845+M6M, काठमाडौँ 44600, नेपाल",27.7066493,85.3080452,4.3,काठमाडौँ 44600,", museum"
,"Shiva Temple Bishrampur(शिव मन्दिर, बिश्रामपुर)","बिश्रामपुर 44500, नेपाल",27.007523,85.362874,3.3,नेपाल,", hindu_temple"
,Musharwa,"XVHQ+2JG, विश्रामपुर, नेपाल",26.9775431,84.8891097,4.0,विश्रामपुर,", historic_site"
,Gol Park,"59V2+6R9, गुलरिया 21800, नेपाल",28.1930462,81.3521126,4.4,गुलरिया 21800,", park"
,Shanti niwas AG church,"6962+2MF, गुलरिया 21800, नेपाल",28.2100868,81.3516914,5.0,गुलरिया 21800,", church"
,Masjid,"Gulariya - Nepalganj Hwy, 21800, नेपाल",28.1837417,81.3946772,5.0,21800,", mosque"
,Radha Krishna Temple,"6865+9J8, गुलरिया 21800, नेपाल",28.2109187,81.3090891,4.8,गुलरिया 21800,", hindu_temple"
,Gulariya Bardiya,"685Q+9VJ, Gulariya 7, गुलरिया, नेपाल",28.2061118,81.3358883,4.4,Gulariya 7,", monument"
,Geruwa - 01 Bagahipur Bardiya,"पाताभार 21800, नेपाल",28.5456639,81.2146333,4.1,नेपाल,", historic_site"
,Balapur Picnic Spot,"69PC+CHX, गुलरिया 21800, नेपाल",28.2361055,81.3715096,0.0,गुलरिया 21800,", picnic"
,Aradhna Church Madhuwan 7 Bardiya,"7799+5P8, सानोश्री ताराताल 21800, नेपाल",28.2679257,81.2693455,5.0,सानोश्री ताराताल 21800,", church"
,तिनकुने भिउ पोइन्ट (दृश्य स्थल || बर्दिया राष्ट्रिय निकुञ्ज),"F6HR+C59, नेउलापुर 21800, नेपाल",28.4785347,81.2404899,4.3,नेउलापुर 21800,", tourist_attraction"
,Madhuban Municipality Office,"pragati bazar Road , Madhuwan-6, 21800, नेपाल",28.2973829,81.2711206,4.4,Madhuwan-6,", mosque"
,Madhuwan-1,"C65P+M9P, 21800, नेपाल",28.4092114,81.2359702,3.5,21800,", hindu_temple"
,jhabahi,"F5P8+4MJ, राजापुर 21800, नेपाल",28.4853478,81.166638,5.0,राजापुर 21800,", park"
,Baniya pur,"94HG+642, राजापुर, नेपाल",28.3780148,81.1252975,0.0,राजापुर,", church"
,Rajapur Chowk,"C3GW+J33, Rajapur Road 4, राजापुर 21800, नेपाल",28.4300195,81.0920607,4.0,Rajapur Road 4,", tourist_attraction"
,Shri Durga tatha Ram Janaki Temple,"C3HV+H4F, Rajapur Road, राजापुर 21811, नेपाल",28.428978,81.0928274,0.0,Rajapur Road,", mosque"
,Rajapur nepal,"राजापुर 21800, नेपाल",28.4303507,81.0908869,4.0,नेपाल,", art_gallery"
,Ganesh Baba Temple,"Rajapur Road Ghumna Ghau, राजापुर 21800, नेपाल",28.4189832,81.0925985,4.8,राजापुर 21800,", hindu_temple"
,Khadak Chowk खड्क चोक,"G4M9+98X, टिकापुर 10901, नेपाल",28.5334775,81.118356,4.1,टिकापुर 10901,", monument"
,Rajapur,"C3JV+VWC, राजापुर 21800, नेपाल",28.4321778,81.094773,3.9,राजापुर 21800,", trek"
,Barghar Sadak बरघर सडक,"C5W4+GF, राजापुर 21800, नेपाल",28.446362,81.1561946,0.0,राजापुर 21800,", hike"
,बढैया ताल,"Barhaiya Lake, 21800, नेपाल",28.1951295,81.5173624,3.7,21800,", amusement_park"
,"Bijaya Church Thakur Baba 5, Takiya(Bardiya)","Unnamed Road, 21800, नेपाल",28.4118895,81.295025,0.0,21800,", church"
,ठाकुरबाबा,"ठाकुरबाबा, 21800, नेपाल",28.4516726,81.3228855,,21800,", tourist_attraction"
,Shahipur Bardiya Thakurbaba municipality 5,"98V2+R59, 21800, नेपाल",28.3945027,81.3004674,5.0,21800,", mosque"
,Thakurbaba Temple,"C7X3+XV4, ठाकुरद्धारा 21800, नेपाल",28.4498948,81.254685,4.5,ठाकुरद्धारा 21800,", hindu_temple"
,"बर्दिया राष्ट्रिय निकुञ्जको प्रवेशद्वार, ठाकुरद्वारा","F62V+V72, 21800, नेपाल",28.4521322,81.2431341,4.6,21800,", historic_site"
,khristiya church,"7G3J+F55, बाँसगढी 21800, नेपाल",28.2536451,81.5304969,5.0,बाँसगढी 21800,", church"
,"Bansagadhi,3 gudhi cawok masjid","6HG4+FV, बाँसगढी 21800, नेपाल",28.2262799,81.5572321,5.0,बाँसगढी 21800,", mosque"
,Tharu Cultural centre,"6GWC+WM8, बाँसगढी 21800, नेपाल",28.2472846,81.5216882,5.0,बाँसगढी 21800,", museum"
,Buddha Statue,"6GPJ+V8F, महेन्द्र राजमार्ग, बाँसगढी 21800, नेपाल",28.2380268,81.5307842,5.0,महेन्द्र राजमार्ग,", monument"
,Mahadewa,"7H6V+X2M, बाँसगढी 21800, नेपाल",28.2624686,81.5925427,1.0,बाँसगढी 21800,", trek"
,Chamere hill,"9PQ6+4P4, बाँसगढी 21800, नेपाल",28.387771,81.7118146,5.0,बाँसगढी 21800,", hike"
,Bardiya,"8C6H+35R, धधबार 21800, नेपाल",28.3102323,81.4278984,0.0,धधबार 21800,", church"
,AURI BAZAR,"Barbardiya -08 Auri Bardiya Nepal, 21804, नेपाल",28.3533168,81.4329969,3.6,21804,", monument"
,Aryal Batikaa,"Gulariya - Nepalganj Hwy 7, 21900, नेपाल",28.1542051,81.5205865,4.0,21900,", park"
,बढैया ताल भ्यू टावर एण्ड बोटिङ्ग,"Barhaiya Lake, 21800, नेपाल",28.2002033,81.5149267,4.0,21800,", tourist_attraction"
,बढैयाताल,"बढैयाताल, नेपाल",28.1846335,81.4806277,,नेपाल,", tourist_attraction"
,Thulodafe,"3FVQ+FMX, Danphe madanchok, 21800, नेपाल",28.093726,81.4892264,3.0,Danphe madanchok,", trek"
,Geruwa 6 bardiya,"C59M+J6, राजापुर 21800, नेपाल",28.4190354,81.1830697,0.0,राजापुर 21800,", church"
,Geruwa Rural Municipality Office,"F5GQ+5JP, राजापुर 21800, नेपाल",28.4754638,81.1890998,4.1,राजापुर 21800,", mosque"
,Jor Chautari Bagiya Tol Nauranga,"C57P+57R, 21800, नेपाल",28.4129913,81.1856376,4.6,21800,", hindu_temple"
,Intake Park,"Unnamed Road, 21800, नेपाल",28.5880879,81.2481422,4.0,21800,", picnic"
,चाँगुनारायण पार्क,"Changunarayan Rd, चाँगुनारायण 44804, नेपाल",27.7182628,85.4314318,4.0,चाँगुनारायण 44804,", park"
,Himalaya Spiritual And Adventure Treks,"Balambu , ChanguNarayan 4, Bhaktapur 44800, नेपाल",27.7161625,85.4285155,4.8,ChanguNarayan 4,", trek"
,Suryabinayak chowk ( सूर्यविनायक चोक),"MC8G+76P, सुर्यविनायक 44800, नेपाल",27.6657158,85.4255881,4.5,सुर्यविनायक 44800,", historic_site"
,Mundum Trail Starting Point,"5WXH+RC8, Chakhewa 57000, नेपाल",27.1995375,86.9285781,4.2,Chakhewa 57000,", hike"
,"Shadananda's Garden and Park","944P+RP6, दिङ्गला - तुम्लिङ्गटार मार्ग, षडानन्द 57000, नेपाल",27.3570476,87.1367757,0.0,दिङ्गला - तुम्लिङ्गटार मार्ग,", park"
,लभिङ हिल,"खाँदबारी 56900, नेपाल",27.3871611,87.2069111,4.4,नेपाल,", amusement_park"
,Dingla Baptist Church ✝️,"945G+3R, षडानन्द 57000, नेपाल",27.3576012,87.1269778,5.0,षडानन्द 57000,", church"
,षडानन्द,"षडानन्द, नेपाल",27.3379433,87.0974696,,नेपाल,", tourist_attraction"
,Khanbari Mosjid,"96V6+3R7, Khanbari Moktarpur Kaliganj Gazipur, खाँदबारी, नेपाल",27.392669,87.2120599,0.0,Khanbari Moktarpur Kaliganj Gazipur,", mosque"
,NyaaCha_PaSa,"कीर्तिपुर 44600, नेपाल",27.6698031,85.2782148,4.6,नेपाल,", aquarium"
,श्री धनेश्वर महादेव मन्दिर,"45209, नेपाल",27.618161,85.5225405,4.5,नेपाल,", hindu_temple"
,( बालगुरु षडानन्दको शालीक) Statue of Balaguru shadananda,"944P+RR2, षडानन्द 57000, नेपाल",27.3570005,87.1370185,3.2,षडानन्द 57000,", monument"
,Dingla bajar,"944P+R8H, षडानन्द 57000, नेपाल",27.3570577,87.1358611,4.2,षडानन्द 57000,", historic_site"
,रामचन्द्र मन्दिर,"945P+3P2, षडानन्द 57000, नेपाल",27.3576534,87.1368398,3.9,षडानन्द 57000,", historic_site"
,Harleo Picnic Spot,"C5PG+PXJ, खाँदबारी 56900, नेपाल",27.4368253,87.1773978,5.0,खाँदबारी 56900,", picnic"
,Ayaan Aquarium,"M8JM+V3R, Shankhamul Marga, काठमाडौँ 44600, नेपाल",27.6822514,85.3326139,3.1,Shankhamul Marga,", aquarium"
,Tsamaya Art gallery,"tyanglaphat chowk, कीर्तिपुर 44600, नेपाल",27.6814149,85.2790908,5.0,कीर्तिपुर 44600,", art_gallery"
,म्हेपि अजिमा मन्दिर,"Mhepi Marg, काठमाडौँ 44600, नेपाल",27.7274733,85.3085223,4.5,काठमाडौँ 44600,", hindu_temple"
,सहिद स्मृति पार्क,"529X+JR3, भोजपुर 57000, नेपाल",27.1690194,87.049539,4.0,भोजपुर 57000,", park"
,रामप्रसाद राई,"रामप्रसाद राई, 57000, नेपाल",27.0580239,87.0439271,,57000,", tourist_attraction"
,अनुप राई,"53H2+5XV, भोजपुर 57000, नेपाल",27.1779842,87.0524338,0.0,भोजपुर 57000,", tourist_attraction"
,Amarhaat Zoo,"R7JR+F9M, धरान 56700, नेपाल",26.8305516,87.2912167,5.0,धरान 56700,", zoo"
,नेपाली ग्यालरी,"Krian Niwas, Bhattarai Marg 1, काठमाडौँ 44600, नेपाल",27.6819119,85.3320678,4.6,Bhattarai Marg 1,", art_gallery"
,Rangi Art Gallery,"P886+65X, चाक्सीवारी मार्ग, काठमाडौँ 44600, नेपाल",27.7156054,85.3105015,4.6,चाक्सीवारी मार्ग,", art_gallery"
,रामप्रसादराई गाउँपालिका,"32JH+HCG, बैकुण्ठे 57000, नेपाल",27.0814444,87.0285874,4.2,बैकुण्ठे 57000,", monument"
,हतुवागढी गाउँपालिका,"Hatuwagadhi - 1, Ghodetar Bazzar, नेपाल",27.02151,87.1210367,4.0,Ghodetar Bazzar,", park"
,Aashis Nissi Church Burkha आशिष निस्सी चर्च बुर्खा,"W5P8+64, छिन्ताङ 56800, नेपाल",26.9355032,87.1653382,0.0,छिन्ताङ 56800,", church"
,हतुवागढी,"हतुवागढी, नेपाल",27.0096598,87.1102983,,नेपाल,", tourist_attraction"
,Madarsha Tahfejul Quran Jame Masjid Mahuli Bazar Saptari Nepal,"JRW9+7FV, बकधौवा 56400, नेपाल",26.6457458,86.8186826,3.8,बकधौवा 56400,", mosque"
,"सरस्वती मन्दिर , चण्डी डाँडा","25M9+R9J, होम्तांग 57000, नेपाल",27.0345961,87.168401,4.0,होम्तांग 57000,", hindu_temple"
,"Hatuwagadhi Durbar, Ghoretar","24F8+2W2, रानीबास 57000, नेपाल",27.0225254,87.1172724,5.0,रानीबास 57000,", monument"
,Hatuwagadhi Rural Municipality,"रानीबास 57000, नेपाल",27.0214593,87.1209448,2.0,नेपाल,", trek"
,कार्की गाउँ चोउँतारो,"55J7+46R, याकू 57000, नेपाल",27.1803516,87.1630151,5.0,याकू 57000,", park"
,धाप पँधेरा,"242G+PJ, खैराङ 57000, नेपाल",27.0017514,87.126532,0.0,खैराङ 57000,", amusement_park"
,पौवादुङमा,"पौवादुङमा, 57000, नेपाल",27.1803379,87.1348497,,57000,", tourist_attraction"
,पौवादुङमा गाउँपालिका,"545Q+F85, Tiwaribhangyang-Manedada Road, च्यांग्रे 57000, नेपाल",27.1586303,87.138336,4.8,Tiwaribhangyang-Manedada Road,", mosque"
,एओन एक्वारियम सप,"M8M9+FGW, Kupondol, ललितपुर, नेपाल",27.6837389,85.3188291,3.8,Kupondol,", aquarium"
,कार्की गाउँ देबिथान,"55QF+W3Q, भोजपुर 57000, नेपाल",27.1898299,87.1727418,5.0,भोजपुर 57000,", hindu_temple"
